mesh_code,ward_code,ward_ja,lat,lon,night_pop,day_pop,day_resident,inflow_work,inflow_school
5339458831,13116,豊島区,35.73854166666668,139.7265625,1391,1015,426,278,311
5339458832,13116,豊島区,35.73854166666668,139.7296875,2011,1140,552,278,310
5339458833,13116,豊島区,35.74062500000001,139.7265625,1029,833,245,278,310
5339458834,13116,豊島区,35.74062500000001,139.7296875,1815,1090,500,279,311
5339458841,13116,豊島区,35.73854166666668,139.7328125,1713,1148,505,420,223
5339458842,13116,豊島区,35.73854166666668,139.7359375,269,735,94,419,222
5339458843,13116,豊島区,35.74062500000001,139.7328125,1481,1127,486,419,222
5339458844,13116,豊島区,35.74062500000001,139.7359375,849,1027,386,420,221
5339458911,13116,豊島区,35.73437500000001,139.73906250000002,342,1572,90,828,654
5339458912,13116,豊島区,35.73437500000001,139.74218750000003,1636,2010,527,828,655
5339458913,13116,豊島区,35.73645833333334,139.73906250000002,923,1747,266,828,653
5339458914,13116,豊島区,35.73645833333334,139.74218750000003,1801,2035,553,828,654
5339458921,13105,文京区,35.73437500000001,139.7453125,255,1331,74,1257,0
5339458922,13116,豊島区,35.73437500000001,139.74843750000002,1833,1733,477,1256,0
5339458923,13116,豊島区,35.73645833333334,139.7453125,1185,1600,344,1256,0
5339458924,13116,豊島区,35.73645833333334,139.74843750000002,1222,1652,396,1256,0
5339458931,13116,豊島区,35.73854166666668,139.73906250000002,816,443,216,214,13
5339458932,13116,豊島区,35.73854166666668,139.74218750000003,1511,694,468,213,13
5339458933,13116,豊島区,35.74062500000001,139.73906250000002,1011,568,342,214,12
5339458934,13116,豊島区,35.74062500000001,139.74218750000003,1591,694,467,214,13
5339458941,13116,豊島区,35.73854166666668,139.7453125,1424,1286,400,621,265
5339458942,13117,北区,35.73854166666668,139.74843750000002,1487,1266,381,621,264
5339458943,13117,北区,35.74062500000001,139.7453125,1308,1264,379,621,264
5339458944,13117,北区,35.74062500000001,139.74843750000002,1558,1295,410,621,264
5339459011,13120,練馬区,35.74270833333334,139.6265625,688,479,220,259,0
5339459012,13120,練馬区,35.74270833333334,139.62968750000002,967,558,300,258,0
5339459013,13120,練馬区,35.74479166666667,139.6265625,760,464,207,257,0
5339459014,13120,練馬区,35.74479166666667,139.62968750000002,576,466,207,259,0
5339459021,13120,練馬区,35.74270833333334,139.6328125,944,615,317,216,82
5339459022,13120,練馬区,35.74270833333334,139.6359375,1430,741,445,215,81
5339459023,13120,練馬区,35.74479166666667,139.6328125,865,562,267,214,81
5339459024,13120,練馬区,35.74479166666667,139.6359375,980,602,306,215,81
5339459031,13120,練馬区,35.74687500000001,139.6265625,928,711,317,260,134
5339459032,13120,練馬区,35.74687500000001,139.62968750000002,1179,860,468,260,132
5339459033,13120,練馬区,35.74895833333334,139.6265625,632,575,182,260,133
5339459034,13120,練馬区,35.74895833333334,139.62968750000002,828,641,249,259,133
5339459041,13120,練馬区,35.74687500000001,139.6328125,781,461,218,138,105
5339459042,13120,練馬区,35.74687500000001,139.6359375,692,420,180,136,104
5339459043,13120,練馬区,35.74895833333334,139.6328125,523,410,170,137,103
5339459044,13120,練馬区,35.74895833333334,139.6359375,844,459,217,137,105
5339459111,13120,練馬区,35.74270833333334,139.6390625,1152,404,354,50,0
5339459112,13120,練馬区,35.74270833333334,139.6421875,879,321,271,50,0
5339459113,13120,練馬区,35.74479166666667,139.6390625,941,359,310,49,0
5339459114,13120,練馬区,35.74479166666667,139.6421875,373,182,133,49,0
5339459121,13120,練馬区,35.74270833333334,139.6453125,402,417,146,271,0
5339459122,13120,練馬区,35.74270833333334,139.6484375,1315,642,371,271,0
5339459123,13120,練馬区,35.74479166666667,139.6453125,0,270,0,270,0
5339459124,13120,練馬区,35.74479166666667,139.6484375,815,484,213,271,0
5339459131,13120,練馬区,35.74687500000001,139.6390625,701,383,193,112,78
5339459132,13120,練馬区,35.74687500000001,139.6421875,670,428,240,111,77
5339459133,13120,練馬区,35.74895833333334,139.6390625,854,434,247,110,77
5339459134,13120,練馬区,35.74895833333334,139.6421875,880,446,255,112,79
5339459141,13120,練馬区,35.74687500000001,139.6453125,554,338,145,193,0
5339459142,13120,練馬区,35.74687500000001,139.6484375,1267,543,350,193,0
5339459143,13120,練馬区,35.74895833333334,139.6453125,932,434,241,193,0
5339459144,13120,練馬区,35.74895833333334,139.6484375,1305,592,400,192,0
5339459211,13120,練馬区,35.74270833333334,139.6515625,394,377,191,88,98
5339459212,13120,練馬区,35.74270833333334,139.65468750000002,824,453,268,87,98
5339459213,13120,練馬区,35.74479166666667,139.6515625,775,455,269,87,99
5339459214,13120,練馬区,35.74479166666667,139.65468750000002,694,428,243,87,98
5339459221,13120,練馬区,35.74270833333334,139.6578125,964,441,356,85,0
5339459222,13120,練馬区,35.74270833333334,139.66093750000002,1006,356,272,84,0
5339459223,13120,練馬区,35.74479166666667,139.6578125,1047,380,297,83,0
5339459224,13120,練馬区,35.74479166666667,139.66093750000002,963,374,289,85,0
5339459231,13120,練馬区,35.74687500000001,139.6515625,1040,388,322,66,0
5339459232,13120,練馬区,35.74687500000001,139.65468750000002,546,214,148,66,0
5339459233,13120,練馬区,35.74895833333334,139.6515625,1009,455,389,66,0
5339459234,13120,練馬区,35.74895833333334,139.65468750000002,971,338,272,66,0
5339459241,13120,練馬区,35.74687500000001,139.6578125,972,317,271,46,0
5339459242,13120,練馬区,35.74687500000001,139.66093750000002,940,372,327,45,0
5339459243,13120,練馬区,35.74895833333334,139.6578125,715,294,250,44,0
5339459244,13120,練馬区,35.74895833333334,139.66093750000002,995,342,297,45,0
5339459311,13120,練馬区,35.74270833333334,139.6640625,1180,720,349,186,185
5339459312,13120,練馬区,35.74270833333334,139.6671875,1019,802,432,185,185
5339459313,13120,練馬区,35.74479166666667,139.6640625,986,735,365,185,185
5339459314,13120,練馬区,35.74479166666667,139.6671875,1133,695,325,185,185
5339459321,13120,練馬区,35.74270833333334,139.6703125,1061,427,268,159,0
5339459322,13120,練馬区,35.74270833333334,139.6734375,1013,486,329,157,0
5339459323,13120,練馬区,35.74479166666667,139.6703125,1184,521,363,158,0
5339459324,13120,練馬区,35.74479166666667,139.6734375,999,385,227,158,0
5339459331,13120,練馬区,35.74687500000001,139.6640625,1249,717,322,395,0
5339459332,13120,練馬区,35.74687500000001,139.6671875,1213,745,350,395,0
5339459333,13120,練馬区,35.74895833333334,139.6640625,1047,700,305,395,0
5339459334,13120,練馬区,35.74895833333334,139.6671875,934,615,219,396,0
5339459341,13120,練馬区,35.74687500000001,139.6703125,896,590,289,199,102
5339459342,13119,板橋区,35.74687500000001,139.6734375,931,612,313,199,100
5339459343,13120,練馬区,35.74895833333334,139.6703125,1212,661,362,199,100
5339459344,13120,練馬区,35.74895833333334,139.6734375,751,543,243,199,101
5339459411,13120,練馬区,35.74270833333334,139.67656250000002,978,797,247,440,110
5339459412,13120,練馬区,35.74270833333334,139.67968750000003,916,782,233,439,110
5339459413,13120,練馬区,35.74479166666667,139.67656250000002,985,779,229,439,111
5339459414,13119,板橋区,35.74479166666667,139.67968750000003,925,815,266,439,110
5339459421,13119,板橋区,35.74270833333334,139.6828125,1188,704,320,384,0
5339459422,13119,板橋区,35.74270833333334,139.68593750000002,1053,704,319,385,0
5339459423,13119,板橋区,35.74479166666667,139.6828125,1393,1090,707,383,0
5339459424,13119,板橋区,35.74479166666667,139.68593750000002,1005,699,315,384,0
5339459431,13119,板橋区,35.74687500000001,139.67656250000002,1661,1333,609,525,199
5339459432,13119,板橋区,35.74687500000001,139.67968750000003,1052,1003,282,523,198
5339459433,13119,板橋区,35.74895833333334,139.67656250000002,1101,980,258,524,198
5339459434,13119,板橋区,35.74895833333334,139.67968750000003,1238,1037,314,524,199
5339459441,13119,板橋区,35.74687500000001,139.6828125,885,871,523,304,44
5339459442,13119,板橋区,35.74687500000001,139.68593750000002,1657,1004,657,303,44
5339459443,13119,板橋区,35.74895833333334,139.6828125,1405,800,454,303,43
5339459444,13119,板橋区,35.74895833333334,139.68593750000002,946,660,312,304,44
5339459511,13119,板橋区,35.74270833333334,139.6890625,950,359,245,114,0
5339459512,13116,豊島区,35.74270833333334,139.69218750000002,1263,523,409,114,0
5339459513,13119,板橋区,35.74479166666667,139.6890625,1088,528,415,113,0
5339459514,13119,板橋区,35.74479166666667,139.69218750000002,1222,504,391,113,0
5339459521,13119,板橋区,35.74270833333334,139.6953125,1211,678,401,277,0
5339459522,13119,板橋区,35.74270833333334,139.6984375,1160,667,391,276,0
5339459523,13119,板橋区,35.74479166666667,139.6953125,1461,911,635,276,0
5339459524,13119,板橋区,35.74479166666667,139.6984375,1031,602,325,277,0
5339459531,13119,板橋区,35.74687500000001,139.6890625,1196,3470,392,840,2238
5339459532,13119,板橋区,35.74687500000001,139.69218750000002,771,3330,256,838,2236
5339459533,13119,板橋区,35.74895833333334,139.6890625,958,3366,291,839,2236
5339459534,13119,板橋区,35.74895833333334,139.69218750000002,664,3316,240,840,2236
5339459541,13119,板橋区,35.74687500000001,139.6953125,1210,1060,375,544,141
5339459542,13119,板橋区,35.74687500000001,139.6984375,1590,1215,534,542,139
5339459543,13119,板橋区,35.74895833333334,139.6953125,1128,1025,342,543,140
5339459544,13119,板橋区,35.74895833333334,139.6984375,914,956,273,544,139
5339459611,13119,板橋区,35.74270833333334,139.7015625,1424,1142,395,620,127
5339459612,13119,板橋区,35.74270833333334,139.7046875,1384,1161,415,620,126
5339459613,13119,板橋区,35.74479166666667,139.7015625,1650,1252,505,620,127
5339459614,13119,板橋区,35.74479166666667,139.7046875,1544,1211,465,620,126
5339459621,13119,板橋区,35.74270833333334,139.7078125,1691,931,543,388,0
5339459622,13116,豊島区,35.74270833333334,139.7109375,1067,702,314,388,0
5339459623,13119,板橋区,35.74479166666667,139.7078125,1491,792,405,387,0
5339459624,13116,豊島区,35.74479166666667,139.7109375,1429,828,440,388,0
5339459631,13119,板橋区,35.74687500000001,139.7015625,1474,1571,379,1095,97
5339459632,13119,板橋区,35.74687500000001,139.7046875,1562,1661,469,1094,98
5339459633,13119,板橋区,35.74895833333334,139.7015625,1496,1631,439,1095,97
5339459634,13119,板橋区,35.74895833333334,139.7046875,1110,1514,322,1095,97
5339459641,13119,板橋区,35.74687500000001,139.7078125,1295,1188,357,750,81
5339459642,13119,板橋区,35.74687500000001,139.7109375,689,976,145,749,82
5339459643,13119,板橋区,35.74895833333334,139.7078125,1961,1333,503,750,80
5339459644,13119,板橋区,35.74895833333334,139.7109375,1172,1142,312,749,81
5339459711,13116,豊島区,35.74270833333334,139.7140625,1111,635,347,275,13
5339459712,13116,豊島区,35.74270833333334,139.71718750000002,2329,949,661,275,13
5339459713,13116,豊島区,35.74479166666667,139.7140625,1043,602,314,275,13
5339459714,13116,豊島区,35.74479166666667,139.71718750000002,3379,1186,898,275,13
5339459721,13117,北区,35.74270833333334,139.7203125,1743,1291,484,688,119
5339459722,13117,北区,35.74270833333334,139.72343750000002,1317,1285,480,687,118
5339459723,13117,北区,35.74479166666667,139.7203125,1581,1211,405,688,118
5339459724,13117,北区,35.74479166666667,139.72343750000002,1620,1265,459,688,118
5339459731,13119,板橋区,35.74687500000001,139.7140625,941,1498,290,1090,118
5339459732,13119,板橋区,35.74687500000001,139.71718750000002,1780,1637,428,1091,118
5339459733,13119,板橋区,35.74895833333334,139.7140625,1218,1460,252,1091,117
5339459734,13119,板橋区,35.74895833333334,139.71718750000002,1526,1660,451,1090,119
5339459741,13119,板橋区,35.74687500000001,139.7203125,2056,1793,577,1062,154
5339459742,13117,北区,35.74687500000001,139.72343750000002,1975,1754,539,1060,155
5339459743,13119,板橋区,35.74895833333334,139.7203125,1546,1681,467,1061,153
5339459744,13117,北区,35.74895833333334,139.72343750000002,587,1349,133,1061,155
5339459811,13116,豊島区,35.74270833333334,139.7265625,1482,3165,435,800,1930
5339459812,13116,豊島区,35.74270833333334,139.7296875,1019,3012,284,798,1930
5339459813,13117,北区,35.74479166666667,139.7265625,1507,3207,478,799,1930
5339459814,13116,豊島区,35.74479166666667,139.7296875,1453,3163,433,799,1931
5339459821,13117,北区,35.74270833333334,139.7328125,1369,740,416,201,123
5339459822,13117,北区,35.74270833333334,139.7359375,1038,669,345,200,124
5339459823,13117,北区,35.74479166666667,139.7328125,1329,731,410,199,122
5339459824,13117,北区,35.74479166666667,139.7359375,1462,803,479,201,123
5339459831,13117,北区,35.74687500000001,139.7265625,1857,1016,531,274,211
5339459832,13117,北区,35.74687500000001,139.7296875,1101,797,313,273,211
5339459833,13117,北区,35.74895833333334,139.7265625,1628,969,486,273,210
5339459834,13117,北区,35.74895833333334,139.7296875,1555,1060,575,274,211
5339459841,13117,北区,35.74687500000001,139.7328125,1229,1066,356,262,448
5339459842,13117,北区,35.74687500000001,139.7359375,1158,1080,373,260,447
5339459843,13117,北区,35.74895833333334,139.7328125,1618,1203,495,261,447
5339459844,13117,北区,35.74895833333334,139.7359375,1323,1096,388,261,447
5339459911,13117,北区,35.74270833333334,139.73906250000002,1411,880,449,431,0
5339459912,13117,北区,35.74270833333334,139.74218750000003,1357,889,457,432,0
5339459913,13117,北区,35.74479166666667,139.73906250000002,1393,916,485,431,0
5339459914,13117,北区,35.74479166666667,139.74218750000003,1181,857,425,432,0
5339459921,13117,北区,35.74270833333334,139.7453125,909,944,304,236,404
5339459922,13117,北区,35.74270833333334,139.74843750000002,997,945,303,237,405
5339459923,13117,北区,35.74479166666667,139.7453125,818,913,273,237,403
5339459924,13117,北区,35.74479166666667,139.74843750000002,968,934,293,237,404
5339459931,13117,北区,35.74687500000001,139.73906250000002,1364,1071,401,670,0
5339459932,13117,北区,35.74687500000001,139.74218750000003,418,812,142,670,0
5339459933,13117,北区,35.74895833333334,139.73906250000002,716,912,243,669,0
5339459934,13117,北区,35.74895833333334,139.74218750000003,383,807,136,671,0
5339459941,13117,北区,35.74687500000001,139.7453125,97,402,18,265,119
5339459942,13117,北区,35.74687500000001,139.74843750000002,910,673,290,265,118
5339459943,13117,北区,35.74895833333334,139.7453125,952,673,291,265,117
5339459944,13117,北区,35.74895833333334,139.74843750000002,756,652,268,265,119
5339460011,13103,港区,35.66770833333334,139.7515625,234,12008,49,11959,0
5339460012,13103,港区,35.66770833333334,139.75468750000002,82,11988,29,11959,0
5339460013,13103,港区,35.66979166666667,139.7515625,77,11973,15,11958,0
5339460014,13102,中央区,35.66979166666667,139.75468750000002,0,11959,0,11959,0
5339460021,13103,港区,35.66770833333334,139.7578125,6,14360,0,14357,3
5339460022,13102,中央区,35.66770833333334,139.7609375,17,14363,5,14356,2
5339460023,13102,中央区,35.66979166666667,139.7578125,0,14358,0,14356,2
5339460024,13102,中央区,35.66979166666667,139.7609375,14,14362,4,14356,2
5339460031,13101,千代田区,35.67187500000001,139.7515625,0,7344,0,7344,0
5339460032,13101,千代田区,35.67187500000001,139.75468750000002,0,7344,0,7344,0
5339460033,13101,千代田区,35.67395833333334,139.7515625,0,7343,0,7343,0
5339460034,13101,千代田区,35.67395833333334,139.75468750000002,0,7344,0,7344,0
5339460041,13101,千代田区,35.67187500000001,139.7578125,0,9375,0,9265,110
5339460042,13101,千代田区,35.67187500000001,139.7609375,0,9377,0,9266,111
5339460043,13101,千代田区,35.67395833333334,139.7578125,0,9375,0,9265,110
5339460044,13101,千代田区,35.67395833333334,139.7609375,9,9376,1,9265,110
5339460111,13102,中央区,35.66770833333334,139.7640625,70,10975,16,10959,0
5339460112,13102,中央区,35.66770833333334,139.7671875,96,10977,19,10958,0
5339460113,13102,中央区,35.66979166666667,139.7640625,4,10958,0,10958,0
5339460114,13102,中央区,35.66979166666667,139.7671875,91,10990,32,10958,0
5339460121,13102,中央区,35.66770833333334,139.7703125,484,7399,117,7151,131
5339460122,13102,中央区,35.66770833333334,139.7734375,620,7422,144,7149,129
5339460123,13102,中央区,35.66979166666667,139.7703125,418,7362,83,7149,130
5339460124,13102,中央区,35.66979166666667,139.7734375,1209,7563,284,7150,129
5339460131,13102,中央区,35.67187500000001,139.7640625,0,12205,0,12190,15
5339460132,13102,中央区,35.67187500000001,139.7671875,26,12213,10,12189,14
5339460133,13101,千代田区,35.67395833333334,139.7640625,0,12204,0,12190,14
5339460134,13102,中央区,35.67395833333334,139.7671875,42,12216,12,12190,14
5339460141,13102,中央区,35.67187500000001,139.7703125,1025,8219,261,7958,0
5339460142,13102,中央区,35.67187500000001,139.7734375,1319,8291,334,7957,0
5339460143,13102,中央区,35.67395833333334,139.7703125,511,8057,100,7957,0
5339460144,13102,中央区,35.67395833333334,139.7734375,531,8073,116,7957,0
5339460211,13102,中央区,35.66770833333334,139.7765625,643,6042,164,4478,1400
5339460212,13102,中央区,35.66770833333334,139.77968750000002,899,6079,203,4477,1399
5339460213,13102,中央区,35.66979166666667,139.7765625,1965,6459,583,4477,1399
5339460214,13102,中央区,35.66979166666667,139.77968750000002,2583,6539,662,4478,1399
5339460221,13102,中央区,35.66770833333334,139.7828125,650,1364,198,877,289
5339460222,13102,中央区,35.66770833333334,139.78593750000002,3957,2267,1101,877,289
5339460223,13102,中央区,35.66979166666667,139.7828125,1457,1581,416,877,288
5339460224,13102,中央区,35.66979166666667,139.78593750000002,3300,2191,1025,877,289
5339460231,13102,中央区,35.67187500000001,139.7765625,1517,4581,331,4152,98
5339460232,13102,中央区,35.67187500000001,139.77968750000002,2717,4986,738,4151,97
5339460233,13102,中央区,35.67395833333334,139.7765625,736,4393,145,4151,97
5339460234,13102,中央区,35.67395833333334,139.77968750000002,1412,4612,364,4151,97
5339460241,13102,中央区,35.67187500000001,139.7828125,588,2208,187,2021,0
5339460242,13102,中央区,35.67187500000001,139.78593750000002,0,2021,0,2021,0
5339460243,13102,中央区,35.67395833333334,139.7828125,2568,2691,671,2020,0
5339460244,13102,中央区,35.67395833333334,139.78593750000002,0,2021,0,2021,0
5339460311,13108,江東区,35.66770833333334,139.7890625,0,688,0,253,435
5339460312,13108,江東区,35.66770833333334,139.7921875,93,691,7,251,433
5339460313,13108,江東区,35.66979166666667,139.7890625,1428,1164,478,252,434
5339460314,13108,江東区,35.66979166666667,139.7921875,1358,1022,335,253,434
5339460321,13108,江東区,35.66770833333334,139.7953125,1672,1107,493,614,0
5339460322,13108,江東区,35.66770833333334,139.7984375,1880,1156,542,614,0
5339460323,13108,江東区,35.66979166666667,139.7953125,1345,1021,408,613,0
5339460324,13108,江東区,35.66979166666667,139.7984375,1328,1057,443,614,0
5339460331,13108,江東区,35.67187500000001,139.7890625,175,1245,41,1070,134
5339460332,13108,江東区,35.67187500000001,139.7921875,891,1435,235,1068,132
5339460333,13108,江東区,35.67395833333334,139.7890625,655,1372,171,1069,132
5339460334,13108,江東区,35.67395833333334,139.7921875,1725,1556,354,1068,134
5339460341,13108,江東区,35.67187500000001,139.7953125,915,2137,203,1934,0
5339460342,13108,江東区,35.67187500000001,139.7984375,538,2076,141,1935,0
5339460343,13108,江東区,35.67395833333334,139.7953125,1449,2195,261,1934,0
5339460344,13108,江東区,35.67395833333334,139.7984375,750,2115,181,1934,0
5339460411,13108,江東区,35.66770833333334,139.80156250000002,1538,4153,371,3623,159
5339460412,13108,江東区,35.66770833333334,139.80468750000003,654,3908,127,3622,159
5339460413,13108,江東区,35.66979166666667,139.80156250000002,1233,4125,345,3622,158
5339460414,13108,江東区,35.66979166666667,139.80468750000003,1051,4074,292,3622,160
5339460421,13108,江東区,35.66770833333334,139.8078125,1543,1676,312,1306,58
5339460422,13108,江東区,35.66770833333334,139.81093750000002,1598,1718,354,1306,58
5339460423,13108,江東区,35.66979166666667,139.8078125,1461,1724,361,1305,58
5339460424,13108,江東区,35.66979166666667,139.81093750000002,1369,1662,297,1307,58
5339460431,13108,江東区,35.67187500000001,139.80156250000002,1241,1668,237,1253,178
5339460432,13108,江東区,35.67187500000001,139.80468750000003,812,1610,178,1253,179
5339460433,13108,江東区,35.67395833333334,139.80156250000002,1758,1887,457,1253,177
5339460434,13108,江東区,35.67395833333334,139.80468750000003,1803,1896,464,1253,179
5339460441,13108,江東区,35.67187500000001,139.8078125,172,801,44,757,0
5339460442,13108,江東区,35.67187500000001,139.81093750000002,1230,1086,330,756,0
5339460443,13108,江東区,35.67395833333334,139.8078125,668,971,214,757,0
5339460444,13108,江東区,35.67395833333334,139.81093750000002,761,957,201,756,0
5339460511,13108,江東区,35.66770833333334,139.8140625,1221,3518,304,2622,592
5339460512,13108,江東区,35.66770833333334,139.81718750000002,1475,3775,563,2620,592
5339460513,13108,江東区,35.66979166666667,139.8140625,1260,3664,451,2621,592
5339460514,13108,江東区,35.66979166666667,139.81718750000002,1478,3739,527,2620,592
5339460521,13108,江東区,35.66770833333334,139.8203125,674,2822,223,2599,0
5339460522,13108,江東区,35.66770833333334,139.8234375,103,2598,0,2598,0
5339460523,13108,江東区,35.66979166666667,139.8203125,1227,3033,435,2598,0
5339460524,13108,江東区,35.66979166666667,139.8234375,2434,3546,948,2598,0
5339460531,13108,江東区,35.67187500000001,139.8140625,1493,2735,485,2039,211
5339460532,13108,江東区,35.67187500000001,139.81718750000002,1213,2658,410,2039,209
5339460533,13108,江東区,35.67395833333334,139.8140625,820,2488,240,2038,210
5339460534,13108,江東区,35.67395833333334,139.81718750000002,305,2331,82,2039,210
5339460541,13108,江東区,35.67187500000001,139.8203125,1468,1460,549,784,127
5339460542,13108,江東区,35.67187500000001,139.8234375,3352,2330,1418,785,127
5339460543,13108,江東区,35.67395833333334,139.8203125,1498,1493,582,784,127
5339460544,13108,江東区,35.67395833333334,139.8234375,1695,1547,636,784,127
5339460611,13108,江東区,35.66770833333334,139.8265625,0,1372,0,1255,117
5339460612,13108,江東区,35.66770833333334,139.8296875,123,1371,1,1255,115
5339460613,13108,江東区,35.66979166666667,139.8265625,1075,1723,354,1254,115
5339460614,13108,江東区,35.66979166666667,139.8296875,290,1525,153,1256,116
5339460621,13108,江東区,35.66770833333334,139.8328125,1988,1012,535,477,0
5339460622,13108,江東区,35.66770833333334,139.8359375,871,657,179,478,0
5339460623,13108,江東区,35.66979166666667,139.8328125,910,791,314,477,0
5339460624,13108,江東区,35.66979166666667,139.8359375,1617,847,369,478,0
5339460631,13108,江東区,35.67187500000001,139.8265625,1008,925,316,457,152
5339460632,13108,江東区,35.67187500000001,139.8296875,1476,1182,572,457,153
5339460633,13108,江東区,35.67395833333334,139.8265625,2082,1200,592,456,152
5339460634,13108,江東区,35.67395833333334,139.8296875,1818,1298,687,458,153
5339460641,13108,江東区,35.67187500000001,139.8328125,1315,1154,421,587,146
5339460642,13108,江東区,35.67187500000001,139.8359375,878,951,219,586,146
5339460643,13108,江東区,35.67395833333334,139.8328125,1753,1390,659,586,145
5339460644,13108,江東区,35.67395833333334,139.8359375,1273,1194,462,586,146
5339460711,13108,江東区,35.66770833333334,139.8390625,997,1020,404,271,345
5339460712,13108,江東区,35.66770833333334,139.84218750000002,1562,1115,501,270,344
5339460713,13108,江東区,35.66979166666667,139.8390625,2712,1531,917,270,344
5339460714,13108,江東区,35.66979166666667,139.84218750000002,633,815,200,270,345
5339460731,13108,江東区,35.67187500000001,139.8390625,1802,1172,657,256,259
5339460732,13108,江東区,35.67187500000001,139.84218750000002,539,654,140,255,259
5339460733,13108,江東区,35.67395833333334,139.8390625,1159,1012,500,254,258
5339460734,13108,江東区,35.67395833333334,139.84218750000002,1938,1061,547,255,259
5339460811,13123,江戸川区,35.66770833333334,139.8515625,716,360,219,141,0
5339460812,13123,江戸川区,35.66770833333334,139.8546875,4356,1318,1178,140,0
5339460813,13123,江戸川区,35.66979166666667,139.8515625,994,473,332,141,0
5339460814,13123,江戸川区,35.66979166666667,139.8546875,2210,678,538,140,0
5339460821,13123,江戸川区,35.66770833333334,139.8578125,2316,1852,678,886,288
5339460822,13123,江戸川区,35.66770833333334,139.8609375,2116,1877,702,886,289
5339460823,13123,江戸川区,35.66979166666667,139.8578125,1992,1729,555,886,288
5339460824,13123,江戸川区,35.66979166666667,139.8609375,1924,1905,730,886,289
5339460831,13123,江戸川区,35.67187500000001,139.8515625,410,270,124,146,0
5339460832,13123,江戸川区,35.67187500000001,139.8546875,1292,418,271,147,0
5339460833,13123,江戸川区,35.67395833333334,139.8515625,380,257,111,146,0
5339460834,13123,江戸川区,35.67395833333334,139.8546875,958,447,300,147,0
5339460841,13123,江戸川区,35.67187500000001,139.8578125,303,510,84,426,0
5339460842,13123,江戸川区,35.67187500000001,139.8609375,1079,765,340,425,0
5339460843,13123,江戸川区,35.67395833333334,139.8578125,371,516,90,426,0
5339460844,13123,江戸川区,35.67395833333334,139.8609375,700,684,258,426,0
5339460911,13123,江戸川区,35.66770833333334,139.86406250000002,1717,1454,577,733,144
5339460912,13123,江戸川区,35.66770833333334,139.86718750000003,1954,1605,732,731,142
5339460913,13123,江戸川区,35.66979166666667,139.86406250000002,1806,1395,521,731,143
5339460914,13123,江戸川区,35.66979166666667,139.86718750000003,1228,1277,402,733,142
5339460921,13123,江戸川区,35.66770833333334,139.8703125,1773,705,444,261,0
5339460922,13123,江戸川区,35.66770833333334,139.87343750000002,1297,589,330,259,0
5339460923,13123,江戸川区,35.66979166666667,139.8703125,1405,667,407,260,0
5339460924,13123,江戸川区,35.66979166666667,139.87343750000002,1083,529,268,261,0
5339460931,13123,江戸川区,35.67187500000001,139.86406250000002,1486,1292,552,462,278
5339460932,13123,江戸川区,35.67187500000001,139.86718750000003,1204,1029,291,460,278
5339460933,13123,江戸川区,35.67395833333334,139.86406250000002,981,1059,321,461,277
5339460934,13123,江戸川区,35.67395833333334,139.86718750000003,1360,1232,494,460,278
5339460941,13123,江戸川区,35.67187500000001,139.8703125,1054,833,301,229,303
5339460942,13123,江戸川区,35.67187500000001,139.87343750000002,674,722,191,228,303
5339460943,13123,江戸川区,35.67395833333334,139.8703125,1048,807,277,227,303
5339460944,13123,江戸川区,35.67395833333334,139.87343750000002,899,786,254,229,303
5339461011,13101,千代田区,35.67604166666667,139.7515625,6,6192,5,6187,0
5339461012,13101,千代田区,35.67604166666667,139.75468750000002,0,6187,0,6187,0
5339461013,13101,千代田区,35.678125,139.7515625,0,6186,0,6186,0
5339461014,13101,千代田区,35.678125,139.75468750000002,0,6186,0,6186,0
5339461021,13101,千代田区,35.67604166666667,139.7578125,0,8859,0,8852,7
5339461022,13101,千代田区,35.67604166666667,139.7609375,0,8858,0,8852,6
5339461023,13101,千代田区,35.678125,139.7578125,0,8858,0,8852,6
5339461024,13101,千代田区,35.678125,139.7609375,0,8858,0,8852,6
5339461041,13101,千代田区,35.68020833333334,139.7578125,0,1346,0,1344,2
5339461042,13101,千代田区,35.68020833333334,139.7609375,0,1346,0,1344,2
5339461043,13101,千代田区,35.68229166666667,139.7578125,0,1345,0,1343,2
5339461044,13101,千代田区,35.68229166666667,139.7609375,0,1345,0,1343,2
5339461111,13101,千代田区,35.67604166666667,139.7640625,0,16995,0,16995,0
5339461112,13101,千代田区,35.67604166666667,139.7671875,0,16994,0,16994,0
5339461113,13101,千代田区,35.678125,139.7640625,0,16994,0,16994,0
5339461114,13101,千代田区,35.678125,139.7671875,18,16998,4,16994,0
5339461121,13102,中央区,35.67604166666667,139.7703125,77,12255,13,12237,5
5339461122,13102,中央区,35.67604166666667,139.7734375,543,12334,93,12237,4
5339461123,13102,中央区,35.678125,139.7703125,28,12243,3,12236,4
5339461124,13102,中央区,35.678125,139.7734375,140,12259,18,12237,4
5339461131,13101,千代田区,35.68020833333334,139.7640625,0,13308,0,13306,2
5339461132,13101,千代田区,35.68020833333334,139.7671875,0,13307,0,13305,2
5339461133,13101,千代田区,35.68229166666667,139.7640625,0,13308,0,13306,2
5339461134,13101,千代田区,35.68229166666667,139.7671875,0,13307,0,13305,2
5339461141,13101,千代田区,35.68020833333334,139.7703125,16,19460,3,19432,25
