mesh_code,ward_ja,lat,lon,pop_total,hh_general,hh_single,hh_single_20s,hh_elderly_single,hh_with_under6,hh_in_housing,hh_owned,hh_private_rent,hh_public_rent,hh_detached,hh_apartment,hh_apt_15plus_bldg
5339463111,千代田区,35.692708333333336,139.7640625,597,353,201.0,56.0,13.0,38.0,329.0,126.0,172.0,0.0,8.0,312.0,0.0
5339463112,千代田区,35.692708333333336,139.7671875,530,315,193.0,44.0,28.0,14.0,288.0,132.0,128.0,0.0,23.0,230.0,0.0
5339463113,千代田区,35.69479166666667,139.7640625,628,408,277.0,89.0,35.0,24.0,377.0,92.0,240.0,8.0,39.0,322.0,0.0
5339463114,千代田区,35.69479166666667,139.7671875,901,618,445.0,102.0,38.0,33.0,581.0,197.0,324.0,17.0,35.0,518.0,72.0
5339463121,千代田区,35.692708333333336,139.7703125,584,369,247.0,66.0,27.0,19.0,330.0,64.0,220.0,0.0,28.0,288.0,0.0
5339463122,千代田区,35.692708333333336,139.7734375,565,376,262.0,63.0,60.0,9.0,317.0,68.0,217.0,0.0,42.0,259.0,0.0
5339463123,千代田区,35.69479166666667,139.7703125,1317,876,605.0,173.0,40.0,72.0,850.0,342.0,420.0,0.0,34.0,790.0,0.0
5339463124,千代田区,35.69479166666667,139.7734375,1268,651,307.0,45.0,77.0,86.0,635.0,241.0,245.0,110.0,15.0,611.0,390.0
5339463131,千代田区,35.696875000000006,139.7640625,166,105,73.0,32.0,2.0,5.0,88.0,20.0,63.0,0.0,13.0,68.0,0.0
5339463132,千代田区,35.696875000000006,139.7671875,1224,649,360.0,116.0,44.0,57.0,623.0,304.0,290.0,0.0,30.0,584.0,312.0
5339463133,千代田区,35.69895833333334,139.7640625,157,104,77.0,14.0,10.0,3.0,97.0,21.0,47.0,0.0,3.0,77.0,0.0
5339463134,千代田区,35.69895833333334,139.7671875,295,193,129.0,35.0,25.0,14.0,182.0,26.0,118.0,25.0,8.0,163.0,10.0
5339463141,千代田区,35.696875000000006,139.7703125,300,191,130.0,35.0,16.0,10.0,182.0,51.0,117.0,0.0,14.0,146.0,26.0
5339463142,千代田区,35.696875000000006,139.7734375,396,284,214.0,60.0,32.0,6.0,250.0,85.0,123.0,0.0,18.0,223.0,0.0
5339463143,千代田区,35.69895833333334,139.7703125,175,108,75.0,16.0,11.0,3.0,94.0,29.0,62.0,0.0,17.0,66.0,0.0
5339463144,千代田区,35.69895833333334,139.7734375,18,7,2.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,0.0,5.0,4.0
5339463211,千代田区,35.692708333333336,139.7765625,1577,1023,690.0,166.0,57.0,73.0,992.0,390.0,522.0,0.0,34.0,921.0,282.0
5339463212,中央区,35.692708333333336,139.77968750000002,1913,1226,830.0,239.0,60.0,96.0,1212.0,334.0,756.0,0.0,39.0,1144.0,205.0
5339463213,千代田区,35.69479166666667,139.7765625,1117,779,602.0,148.0,34.0,37.0,757.0,127.0,488.0,55.0,21.0,707.0,224.0
5339463214,千代田区,35.69479166666667,139.77968750000002,1280,803,516.0,123.0,48.0,61.0,780.0,215.0,480.0,0.0,44.0,714.0,0.0
5339463221,中央区,35.692708333333336,139.7828125,1300,712,346.0,64.0,29.0,95.0,701.0,239.0,373.0,0.0,22.0,662.0,153.0
5339463222,中央区,35.692708333333336,139.78593750000002,2151,1155,563.0,88.0,70.0,135.0,1136.0,528.0,512.0,0.0,41.0,1070.0,182.0
5339463223,中央区,35.69479166666667,139.7828125,980,695,516.0,129.0,36.0,37.0,682.0,213.0,399.0,0.0,24.0,646.0,0.0
5339463224,中央区,35.69479166666667,139.78593750000002,1266,888,642.0,141.0,37.0,47.0,873.0,242.0,519.0,7.0,21.0,838.0,50.0
5339463231,千代田区,35.696875000000006,139.7765625,397,235,146.0,19.0,17.0,21.0,215.0,55.0,137.0,0.0,24.0,178.0,0.0
5339463232,千代田区,35.696875000000006,139.77968750000002,1707,1126,807.0,268.0,56.0,92.0,1083.0,233.0,679.0,0.0,50.0,1014.0,0.0
5339463233,千代田区,35.69895833333334,139.7765625,774,452,283.0,55.0,35.0,19.0,426.0,142.0,243.0,0.0,72.0,306.0,0.0
5339463234,千代田区,35.69895833333334,139.77968750000002,1026,652,441.0,110.0,37.0,53.0,631.0,224.0,356.0,0.0,69.0,544.0,48.0
5339463241,台東区,35.696875000000006,139.7828125,1571,949,571.0,133.0,45.0,79.0,935.0,292.0,559.0,0.0,65.0,847.0,0.0
5339463242,台東区,35.696875000000006,139.78593750000002,607,387,259.0,56.0,55.0,15.0,383.0,192.0,155.0,0.0,125.0,252.0,7.0
5339463243,台東区,35.69895833333334,139.7828125,1624,1029,679.0,181.0,65.0,49.0,1026.0,381.0,575.0,0.0,196.0,821.0,18.0
5339463244,台東区,35.69895833333334,139.78593750000002,1430,855,523.0,139.0,88.0,53.0,850.0,371.0,400.0,0.0,237.0,601.0,95.0
5339463311,墨田区,35.692708333333336,139.7890625,387,225,131.0,47.0,21.0,16.0,216.0,87.0,111.0,0.0,21.0,194.0,0.0
5339463312,墨田区,35.692708333333336,139.7921875,1932,1185,767.0,227.0,87.0,65.0,1176.0,313.0,704.0,36.0,96.0,1080.0,0.0
5339463313,墨田区,35.69479166666667,139.7890625,549,320,174.0,37.0,37.0,22.0,319.0,153.0,127.0,0.0,16.0,301.0,0.0
5339463314,墨田区,35.69479166666667,139.7921875,1507,961,633.0,200.0,76.0,45.0,957.0,276.0,539.0,18.0,96.0,855.0,0.0
5339463321,墨田区,35.692708333333336,139.7953125,1658,1055,702.0,215.0,51.0,64.0,1054.0,198.0,761.0,0.0,98.0,956.0,0.0
5339463322,墨田区,35.692708333333336,139.7984375,2124,1258,747.0,242.0,82.0,109.0,1255.0,357.0,764.0,0.0,117.0,1133.0,44.0
5339463323,墨田区,35.69479166666667,139.7953125,1301,846,551.0,119.0,105.0,31.0,838.0,289.0,477.0,0.0,64.0,770.0,41.0
5339463324,墨田区,35.69479166666667,139.7984375,1849,1100,683.0,200.0,67.0,74.0,1097.0,364.0,620.0,0.0,84.0,1011.0,0.0
5339463331,台東区,35.696875000000006,139.7890625,951,594,376.0,113.0,44.0,30.0,580.0,289.0,206.0,0.0,67.0,507.0,86.0
5339463332,墨田区,35.696875000000006,139.7921875,101,43,21.0,5.0,5.0,4.0,43.0,28.0,10.0,0.0,9.0,34.0,0.0
5339463333,台東区,35.69895833333334,139.7890625,1921,1252,862.0,217.0,57.0,69.0,1244.0,232.0,832.0,0.0,89.0,1150.0,3.0
5339463334,墨田区,35.69895833333334,139.7921875,456,254,130.0,35.0,11.0,23.0,254.0,66.0,157.0,0.0,7.0,247.0,39.0
5339463341,墨田区,35.696875000000006,139.7953125,53,33,24.0,7.0,5.0,3.0,33.0,14.0,16.0,0.0,5.0,28.0,0.0
5339463342,墨田区,35.696875000000006,139.7984375,1228,722,436.0,130.0,44.0,51.0,716.0,174.0,475.0,0.0,88.0,626.0,0.0
5339463343,墨田区,35.69895833333334,139.7953125,239,103,33.0,8.0,10.0,18.0,101.0,55.0,32.0,0.0,7.0,93.0,0.0
5339463344,墨田区,35.69895833333334,139.7984375,1807,1067,639.0,187.0,82.0,54.0,1057.0,310.0,619.0,0.0,152.0,901.0,0.0
5339463411,墨田区,35.692708333333336,139.80156250000002,1699,999,579.0,193.0,56.0,75.0,994.0,253.0,626.0,0.0,96.0,895.0,0.0
5339463412,墨田区,35.692708333333336,139.80468750000003,1691,991,571.0,201.0,31.0,73.0,989.0,280.0,595.0,0.0,64.0,924.0,0.0
5339463413,墨田区,35.69479166666667,139.80156250000002,2487,1243,583.0,149.0,96.0,119.0,1243.0,513.0,547.0,0.0,110.0,1128.0,54.0
5339463414,墨田区,35.69479166666667,139.80468750000003,2287,1347,792.0,255.0,92.0,87.0,1347.0,547.0,694.0,0.0,111.0,1233.0,59.0
5339463421,墨田区,35.692708333333336,139.8078125,1279,822,537.0,146.0,47.0,58.0,811.0,159.0,567.0,0.0,30.0,776.0,0.0
5339463422,墨田区,35.692708333333336,139.81093750000002,1816,1061,630.0,226.0,79.0,62.0,1052.0,277.0,586.0,0.0,52.0,997.0,0.0
5339463423,墨田区,35.69479166666667,139.8078125,2509,1519,949.0,301.0,122.0,102.0,1516.0,476.0,823.0,20.0,83.0,1429.0,42.0
5339463424,墨田区,35.69479166666667,139.81093750000002,1677,1142,790.0,263.0,46.0,42.0,1140.0,338.0,644.0,0.0,34.0,1102.0,274.0
5339463431,墨田区,35.696875000000006,139.80156250000002,1598,807,353.0,63.0,93.0,82.0,807.0,398.0,359.0,0.0,63.0,739.0,0.0
5339463432,墨田区,35.696875000000006,139.80468750000003,2360,1100,446.0,88.0,68.0,167.0,1100.0,502.0,528.0,0.0,80.0,1019.0,0.0
5339463433,墨田区,35.69895833333334,139.80156250000002,1781,1118,744.0,256.0,107.0,67.0,1105.0,329.0,640.0,0.0,123.0,981.0,0.0
5339463434,墨田区,35.69895833333334,139.80468750000003,2027,1082,569.0,173.0,76.0,87.0,1082.0,370.0,599.0,0.0,165.0,908.0,0.0
5339463441,墨田区,35.696875000000006,139.8078125,1949,1060,607.0,163.0,41.0,98.0,1056.0,338.0,553.0,94.0,30.0,1025.0,0.0
5339463442,墨田区,35.696875000000006,139.81093750000002,1261,681,328.0,73.0,66.0,59.0,681.0,356.0,209.0,77.0,5.0,674.0,269.0
5339463443,墨田区,35.69895833333334,139.8078125,1724,1015,604.0,166.0,66.0,75.0,1014.0,234.0,670.0,0.0,119.0,892.0,0.0
5339463444,墨田区,35.69895833333334,139.81093750000002,2322,1452,921.0,191.0,122.0,84.0,1449.0,328.0,979.0,0.0,95.0,1352.0,31.0
5339463511,江東区,35.692708333333336,139.8140625,1297,874,615.0,196.0,64.0,53.0,867.0,200.0,539.0,14.0,57.0,809.0,0.0
5339463512,江東区,35.692708333333336,139.81718750000002,1016,637,425.0,127.0,71.0,31.0,636.0,134.0,348.0,104.0,19.0,616.0,0.0
5339463513,墨田区,35.69479166666667,139.8140625,634,487,374.0,131.0,17.0,9.0,486.0,47.0,378.0,0.0,21.0,465.0,254.0
5339463514,墨田区,35.69479166666667,139.81718750000002,1321,891,606.0,173.0,111.0,31.0,889.0,195.0,539.0,0.0,37.0,848.0,0.0
5339463521,江東区,35.692708333333336,139.8203125,1052,575,318.0,98.0,50.0,37.0,575.0,231.0,287.0,0.0,139.0,433.0,0.0
5339463522,江東区,35.692708333333336,139.8234375,1416,775,414.0,90.0,95.0,37.0,773.0,394.0,340.0,0.0,181.0,591.0,0.0
5339463523,江東区,35.69479166666667,139.8203125,1232,687,403.0,113.0,50.0,36.0,672.0,325.0,266.0,0.0,27.0,643.0,0.0
5339463524,江東区,35.69479166666667,139.8234375,1509,831,442.0,86.0,88.0,55.0,787.0,347.0,380.0,0.0,84.0,702.0,0.0
5339463531,墨田区,35.696875000000006,139.8140625,95,64,44.0,11.0,6.0,2.0,63.0,9.0,46.0,0.0,3.0,60.0,3.0
5339463532,墨田区,35.696875000000006,139.81718750000002,1246,722,401.0,80.0,96.0,49.0,721.0,271.0,321.0,102.0,42.0,678.0,137.0
5339463533,墨田区,35.69895833333334,139.8140625,1225,813,538.0,111.0,83.0,40.0,813.0,135.0,584.0,0.0,63.0,739.0,0.0
5339463534,墨田区,35.69895833333334,139.81718750000002,154,88,51.0,14.0,7.0,12.0,87.0,35.0,41.0,0.0,2.0,85.0,28.0
5339463541,江東区,35.696875000000006,139.8203125,2466,1276,582.0,76.0,150.0,104.0,1267.0,590.0,373.0,240.0,5.0,1261.0,101.0
5339463542,江東区,35.696875000000006,139.8234375,1378,821,483.0,132.0,68.0,59.0,816.0,261.0,402.0,76.0,9.0,806.0,100.0
5339463543,江東区,35.69895833333334,139.8203125,1691,898,417.0,49.0,199.0,72.0,898.0,636.0,129.0,78.0,5.0,893.0,0.0
5339463544,江東区,35.69895833333334,139.8234375,1440,929,604.0,160.0,138.0,25.0,923.0,247.0,384.0,201.0,109.0,810.0,0.0
5339463611,江東区,35.692708333333336,139.8265625,2249,948,325.0,57.0,57.0,159.0,945.0,637.0,272.0,0.0,103.0,835.0,124.0
5339463612,江東区,35.692708333333336,139.8296875,1165,498,175.0,21.0,69.0,50.0,496.0,393.0,80.0,0.0,97.0,399.0,0.0
5339463613,江東区,35.69479166666667,139.8265625,1974,1345,967.0,278.0,109.0,55.0,1321.0,332.0,804.0,0.0,60.0,1254.0,0.0
5339463614,江東区,35.69479166666667,139.8296875,744,454,299.0,100.0,39.0,25.0,450.0,139.0,260.0,0.0,75.0,374.0,0.0
5339463621,江東区,35.692708333333336,139.8328125,3948,1988,815.0,99.0,399.0,160.0,1987.0,168.0,29.0,1746.0,17.0,1969.0,0.0
5339463622,江東区,35.692708333333336,139.8359375,2367,1074,396.0,63.0,165.0,130.0,1065.0,556.0,153.0,203.0,120.0,936.0,282.0
5339463623,江東区,35.69479166666667,139.8328125,1265,735,449.0,126.0,74.0,38.0,723.0,259.0,402.0,0.0,160.0,562.0,0.0
5339463624,江東区,35.69479166666667,139.8359375,1418,736,375.0,98.0,87.0,46.0,735.0,294.0,307.0,113.0,165.0,570.0,0.0
5339463631,江東区,35.696875000000006,139.8265625,1078,741,533.0,182.0,63.0,17.0,738.0,272.0,346.0,0.0,39.0,697.0,0.0
5339463632,江東区,35.696875000000006,139.8296875,1210,675,373.0,89.0,41.0,30.0,672.0,356.0,286.0,0.0,9.0,662.0,251.0
5339463633,江東区,35.69895833333334,139.8265625,1417,926,629.0,158.0,111.0,45.0,925.0,317.0,544.0,0.0,163.0,758.0,0.0
5339463634,江東区,35.69895833333334,139.8296875,2175,1291,799.0,171.0,171.0,76.0,1278.0,555.0,625.0,0.0,273.0,1002.0,0.0
5339463641,江東区,35.696875000000006,139.8328125,1367,759,440.0,97.0,86.0,55.0,755.0,338.0,268.0,49.0,54.0,696.0,39.0
5339463642,江東区,35.696875000000006,139.8359375,2392,1393,779.0,172.0,251.0,91.0,1389.0,271.0,500.0,533.0,136.0,1253.0,200.0
5339463643,江東区,35.69895833333334,139.8328125,1321,777,491.0,138.0,105.0,42.0,723.0,314.0,336.0,0.0,246.0,476.0,0.0
5339463644,江東区,35.69895833333334,139.8359375,896,512,316.0,80.0,87.0,26.0,507.0,213.0,263.0,0.0,226.0,279.0,0.0
5339463711,江東区,35.692708333333336,139.8390625,2435,1335,691.0,57.0,292.0,56.0,1332.0,577.0,263.0,455.0,264.0,1068.0,0.0
5339463712,江東区,35.692708333333336,139.84218750000002,1833,988,539.0,116.0,120.0,56.0,967.0,530.0,358.0,23.0,417.0,548.0,0.0
5339463713,江東区,35.69479166666667,139.8390625,2234,970,344.0,119.0,73.0,151.0,961.0,499.0,96.0,241.0,73.0,887.0,0.0
5339463714,江東区,35.69479166666667,139.84218750000002,1170,537,258.0,90.0,47.0,40.0,478.0,329.0,118.0,0.0,52.0,426.0,0.0
5339463721,江東区,35.692708333333336,139.8453125,800,346,164.0,8.0,115.0,12.0,346.0,102.0,24.0,209.0,0.0,346.0,41.0
5339463722,江戸川区,35.692708333333336,139.84843750000002,199,91,28.0,0.0,20.0,2.0,91.0,0.0,0.0,90.0,0.0,91.0,0.0
5339463723,江東区,35.69479166666667,139.8453125,1828,674,158.0,1.0,95.0,78.0,674.0,344.0,8.0,313.0,2.0,671.0,0.0
5339463724,江戸川区,35.69479166666667,139.84843750000002,1402,570,144.0,1.0,95.0,41.0,570.0,254.0,8.0,302.0,0.0,570.0,228.0
5339463731,江東区,35.696875000000006,139.8390625,2635,1392,726.0,167.0,178.0,167.0,1371.0,801.0,421.0,48.0,96.0,1270.0,27.0
5339463732,江東区,35.696875000000006,139.84218750000002,1786,896,433.0,97.0,71.0,90.0,893.0,378.0,462.0,0.0,91.0,799.0,0.0
5339463733,江東区,35.69895833333334,139.8390625,1556,640,227.0,33.0,78.0,78.0,638.0,438.0,168.0,0.0,281.0,356.0,180.0
5339463734,江東区,35.69895833333334,139.84218750000002,1968,838,221.0,22.0,115.0,69.0,837.0,241.0,53.0,524.0,95.0,740.0,85.0
5339463741,江東区,35.696875000000006,139.8453125,1944,696,121.0,0.0,51.0,49.0,696.0,663.0,19.0,0.0,0.0,696.0,421.0
5339463742,江戸川区,35.696875000000006,139.84843750000002,847,383,109.0,3.0,65.0,8.0,383.0,60.0,3.0,314.0,0.0,380.0,0.0
5339463743,江戸川区,35.69895833333334,139.8453125,1238,542,154.0,9.0,84.0,36.0,541.0,441.0,75.0,3.0,113.0,427.0,0.0
5339463744,江戸川区,35.69895833333334,139.84843750000002,1883,715,168.0,28.0,39.0,60.0,712.0,573.0,123.0,0.0,88.0,621.0,51.0
5339463813,江戸川区,35.69479166666667,139.8515625,1008,400,92.0,0.0,54.0,24.0,400.0,325.0,35.0,9.0,2.0,377.0,0.0
5339463814,江戸川区,35.69479166666667,139.8546875,276,134,45.0,0.0,31.0,8.0,133.0,39.0,7.0,85.0,0.0,133.0,0.0
5339463822,江戸川区,35.692708333333336,139.8609375,145,72,36.0,4.0,13.0,2.0,72.0,57.0,14.0,0.0,57.0,14.0,0.0
5339463824,江戸川区,35.69479166666667,139.8609375,125,51,17.0,4.0,1.0,5.0,51.0,30.0,17.0,0.0,32.0,14.0,0.0
5339463831,江戸川区,35.696875000000006,139.8515625,1194,582,224.0,5.0,164.0,40.0,582.0,118.0,32.0,426.0,0.0,581.0,0.0
5339463832,江戸川区,35.696875000000006,139.8546875,468,187,43.0,0.0,21.0,9.0,187.0,170.0,10.0,0.0,0.0,187.0,0.0
5339463833,江戸川区,35.69895833333334,139.8515625,2248,778,140.0,8.0,70.0,61.0,778.0,612.0,63.0,84.0,18.0,760.0,259.0
5339463834,江戸川区,35.69895833333334,139.8546875,470,261,133.0,0.0,106.0,21.0,261.0,0.0,0.0,261.0,0.0,261.0,0.0
5339463842,江戸川区,35.696875000000006,139.8609375,226,97,36.0,2.0,17.0,4.0,96.0,63.0,25.0,0.0,72.0,19.0,0.0
5339463844,江戸川区,35.69895833333334,139.8609375,272,106,29.0,2.0,17.0,9.0,106.0,87.0,19.0,0.0,92.0,14.0,0.0
5339463911,江戸川区,35.692708333333336,139.86406250000002,1171,523,210.0,30.0,53.0,58.0,523.0,227.0,241.0,13.0,198.0,315.0,0.0
5339463912,江戸川区,35.692708333333336,139.86718750000003,1673,699,261.0,45.0,39.0,90.0,696.0,361.0,272.0,13.0,129.0,558.0,42.0
5339463913,江戸川区,35.69479166666667,139.86406250000002,881,385,169.0,25.0,56.0,25.0,383.0,248.0,80.0,28.0,261.0,110.0,0.0
5339463914,江戸川区,35.69479166666667,139.86718750000003,1679,816,365.0,47.0,117.0,62.0,815.0,384.0,385.0,0.0,253.0,558.0,0.0
5339463921,江戸川区,35.692708333333336,139.8703125,1408,487,87.0,15.0,21.0,86.0,480.0,382.0,83.0,0.0,224.0,237.0,0.0
5339463922,江戸川区,35.692708333333336,139.87343750000002,973,381,105.0,16.0,35.0,32.0,380.0,285.0,70.0,0.0,191.0,186.0,0.0
5339463923,江戸川区,35.69479166666667,139.8703125,1163,512,184.0,28.0,66.0,54.0,512.0,254.0,195.0,0.0,277.0,232.0,0.0
5339463924,江戸川区,35.69479166666667,139.87343750000002,1207,439,131.0,12.0,70.0,36.0,437.0,291.0,134.0,0.0,248.0,182.0,0.0
5339463931,江戸川区,35.696875000000006,139.86406250000002,1077,458,159.0,7.0,70.0,32.0,452.0,344.0,95.0,0.0,310.0,140.0,0.0
5339463932,江戸川区,35.696875000000006,139.86718750000003,1031,446,145.0,26.0,44.0,33.0,438.0,247.0,166.0,0.0,192.0,246.0,0.0
5339463933,江戸川区,35.69895833333334,139.86406250000002,666,273,128.0,19.0,45.0,11.0,272.0,166.0,87.0,0.0,175.0,97.0,0.0
5339463934,江戸川区,35.69895833333334,139.86718750000003,683,323,154.0,23.0,48.0,11.0,321.0,182.0,129.0,0.0,197.0,121.0,0.0
5339463941,江戸川区,35.696875000000006,139.8703125,804,356,139.0,15.0,70.0,31.0,352.0,211.0,128.0,0.0,217.0,132.0,0.0
5339463942,江戸川区,35.696875000000006,139.87343750000002,1150,441,117.0,9.0,49.0,27.0,438.0,340.0,87.0,0.0,280.0,158.0,0.0
5339463943,江戸川区,35.69895833333334,139.8703125,719,311,110.0,14.0,44.0,29.0,306.0,198.0,101.0,0.0,209.0,96.0,0.0
5339463944,江戸川区,35.69895833333334,139.87343750000002,816,376,157.0,17.0,68.0,22.0,375.0,219.0,130.0,0.0,232.0,140.0,0.0
5339464011,千代田区,35.70104166666667,139.7515625,367,231,143.0,37.0,13.0,14.0,204.0,78.0,101.0,14.0,9.0,178.0,14.0
5339464012,千代田区,35.70104166666667,139.75468750000002,238,119,53.0,16.0,18.0,9.0,108.0,40.0,49.0,1.0,17.0,66.0,0.0
5339464013,文京区,35.703125,139.7515625,271,155,86.0,7.0,19.0,10.0,155.0,87.0,46.0,11.0,0.0,155.0,121.0
5339464014,文京区,35.703125,139.75468750000002,265,179,129.0,18.0,27.0,7.0,179.0,63.0,89.0,21.0,2.0,176.0,0.0
5339464021,千代田区,35.70104166666667,139.7578125,728,493,358.0,150.0,28.0,31.0,384.0,103.0,233.0,0.0,13.0,360.0,49.0
5339464022,千代田区,35.70104166666667,139.7609375,189,174,173.0,164.0,1.0,0.0,173.0,0.0,4.0,0.0,1.0,170.0,0.0
5339464023,文京区,35.703125,139.7578125,1036,695,495.0,105.0,46.0,38.0,686.0,207.0,424.0,0.0,65.0,609.0,0.0
5339464024,文京区,35.703125,139.7609375,306,168,108.0,27.0,16.0,12.0,167.0,61.0,96.0,0.0,22.0,140.0,0.0
5339464032,文京区,35.70520833333334,139.75468750000002,876,578,409.0,73.0,21.0,37.0,574.0,143.0,401.0,0.0,24.0,547.0,0.0
5339464033,文京区,35.70729166666667,139.7515625,30,26,22.0,0.0,22.0,0.0,26.0,0.0,0.0,26.0,0.0,26.0,0.0
5339464034,文京区,35.70729166666667,139.75468750000002,2168,1096,533.0,89.0,107.0,110.0,1093.0,591.0,372.0,90.0,51.0,1038.0,294.0
5339464041,文京区,35.70520833333334,139.7578125,2449,1296,659.0,150.0,110.0,123.0,1275.0,633.0,594.0,0.0,76.0,1192.0,121.0
5339464042,文京区,35.70520833333334,139.7609375,1733,1255,967.0,322.0,61.0,52.0,1248.0,387.0,794.0,0.0,120.0,1119.0,29.0
5339464043,文京区,35.70729166666667,139.7578125,1611,856,434.0,79.0,78.0,62.0,852.0,388.0,425.0,0.0,84.0,764.0,28.0
5339464044,文京区,35.70729166666667,139.7609375,702,509,376.0,92.0,34.0,12.0,506.0,138.0,337.0,0.0,61.0,438.0,21.0
5339464111,文京区,35.70104166666667,139.7640625,14,1,,,,,,,,,,,
5339464112,文京区,35.70104166666667,139.7671875,1032,638,400.0,78.0,39.0,52.0,626.0,208.0,389.0,0.0,34.0,576.0,231.0
5339464113,文京区,35.703125,139.7640625,1348,920,701.0,210.0,44.0,44.0,912.0,341.0,444.0,0.0,54.0,849.0,0.0
5339464114,文京区,35.703125,139.7671875,1991,1414,1043.0,216.0,87.0,78.0,1405.0,376.0,919.0,36.0,79.0,1314.0,381.0
5339464121,千代田区,35.70104166666667,139.7703125,554,305,171.0,35.0,32.0,20.0,290.0,88.0,165.0,0.0,34.0,225.0,0.0
5339464122,千代田区,35.70104166666667,139.7734375,1017,572,302.0,51.0,55.0,48.0,546.0,318.0,176.0,0.0,9.0,529.0,516.0
5339464123,千代田区,35.703125,139.7703125,879,568,384.0,99.0,69.0,30.0,544.0,191.0,283.0,0.0,62.0,450.0,0.0
5339464124,台東区,35.703125,139.7734375,801,545,380.0,44.0,48.0,22.0,523.0,196.0,284.0,0.0,86.0,417.0,31.0
5339464131,文京区,35.70520833333334,139.7640625,1733,1106,735.0,190.0,73.0,55.0,1094.0,463.0,577.0,0.0,119.0,964.0,0.0
5339464132,文京区,35.70520833333334,139.7671875,1992,1305,904.0,274.0,75.0,79.0,1300.0,533.0,575.0,0.0,93.0,1192.0,18.0
5339464133,文京区,35.70729166666667,139.7640625,1502,977,659.0,146.0,71.0,67.0,973.0,517.0,418.0,0.0,63.0,893.0,283.0
5339464134,文京区,35.70729166666667,139.7671875,1452,866,582.0,103.0,61.0,45.0,863.0,355.0,463.0,0.0,115.0,740.0,86.0
5339464141,千代田区,35.70520833333334,139.7703125,1605,1071,734.0,144.0,85.0,52.0,1044.0,395.0,569.0,0.0,105.0,924.0,144.0
5339464142,台東区,35.70520833333334,139.7734375,792,501,314.0,84.0,41.0,19.0,499.0,152.0,295.0,0.0,100.0,378.0,0.0
5339464143,台東区,35.70729166666667,139.7703125,1262,870,635.0,122.0,66.0,37.0,869.0,400.0,405.0,0.0,117.0,748.0,73.0
5339464144,台東区,35.70729166666667,139.7734375,52,27,15.0,1.0,5.0,0.0,27.0,20.0,2.0,0.0,19.0,2.0,0.0
5339464211,台東区,35.70104166666667,139.7765625,980,616,417.0,149.0,36.0,33.0,588.0,166.0,306.0,42.0,50.0,523.0,3.0
5339464212,台東区,35.70104166666667,139.77968750000002,1675,985,565.0,119.0,91.0,55.0,975.0,499.0,355.0,51.0,107.0,851.0,249.0
5339464213,台東区,35.703125,139.7765625,1082,789,596.0,169.0,43.0,17.0,784.0,173.0,476.0,0.0,96.0,673.0,0.0
5339464214,台東区,35.703125,139.77968750000002,2035,1217,721.0,132.0,96.0,91.0,1214.0,457.0,609.0,0.0,160.0,1037.0,0.0
5339464221,台東区,35.70104166666667,139.7828125,1716,1038,631.0,146.0,115.0,71.0,1024.0,503.0,428.0,0.0,239.0,775.0,0.0
5339464222,台東区,35.70104166666667,139.78593750000002,1962,1182,731.0,193.0,118.0,69.0,1172.0,601.0,483.0,0.0,208.0,952.0,49.0
5339464223,台東区,35.703125,139.7828125,2737,1689,1059.0,239.0,206.0,88.0,1680.0,696.0,745.0,96.0,447.0,1225.0,0.0
5339464224,台東区,35.703125,139.78593750000002,2743,1535,843.0,169.0,121.0,130.0,1530.0,721.0,672.0,0.0,222.0,1302.0,44.0
5339464231,台東区,35.70520833333334,139.7765625,1262,835,568.0,91.0,89.0,24.0,821.0,330.0,391.0,0.0,140.0,656.0,88.0
5339464232,台東区,35.70520833333334,139.77968750000002,2029,1189,698.0,119.0,155.0,55.0,1172.0,680.0,400.0,0.0,351.0,797.0,38.0
5339464233,台東区,35.70729166666667,139.7765625,368,249,171.0,54.0,32.0,3.0,241.0,122.0,84.0,0.0,41.0,174.0,0.0
5339464234,台東区,35.70729166666667,139.77968750000002,1310,829,532.0,120.0,70.0,41.0,823.0,336.0,402.0,0.0,60.0,723.0,0.0
5339464241,台東区,35.70520833333334,139.7828125,2123,1254,741.0,138.0,153.0,49.0,1251.0,573.0,556.0,35.0,330.0,913.0,0.0
5339464242,台東区,35.70520833333334,139.78593750000002,2628,1603,988.0,244.0,132.0,105.0,1603.0,545.0,876.0,3.0,261.0,1333.0,0.0
5339464243,台東区,35.70729166666667,139.7828125,1368,774,424.0,90.0,75.0,42.0,770.0,327.0,377.0,0.0,133.0,632.0,0.0
5339464244,台東区,35.70729166666667,139.78593750000002,2701,1546,864.0,137.0,147.0,122.0,1543.0,633.0,741.0,10.0,122.0,1420.0,229.0
5339464311,台東区,35.70104166666667,139.7890625,1042,665,430.0,122.0,34.0,35.0,661.0,194.0,378.0,0.0,80.0,571.0,102.0
5339464312,台東区,35.70104166666667,139.7921875,294,175,101.0,73.0,2.0,29.0,174.0,2.0,94.0,0.0,1.0,173.0,0.0
5339464313,台東区,35.703125,139.7890625,1538,928,577.0,107.0,104.0,59.0,921.0,357.0,435.0,16.0,122.0,797.0,0.0
5339464314,台東区,35.703125,139.7921875,1225,713,429.0,99.0,43.0,45.0,712.0,286.0,346.0,0.0,61.0,651.0,127.0
