mesh_code,ward_code,ward_ja,lat,lon,est_total,emp_total,est_retail,emp_retail,est_restaurant,emp_restaurant
533937803,13123,江戸川区,35.65625000000001,139.878125,80,536,9,66,4,15
533937804,13123,江戸川区,35.65625000000001,139.884375,31,399,2,4,1,13
533937901,13123,江戸川区,35.66041666666667,139.878125,114,2288,13,251,7,135
533937902,13123,江戸川区,35.66041666666667,139.884375,60,395,5,32,1,14
533937903,13123,江戸川区,35.66458333333334,139.878125,135,1340,16,157,3,12
533937904,13123,江戸川区,35.66458333333334,139.884375,66,746,9,149,3,82
533944064,13112,世田谷区,35.67291666666667,139.584375,63,688,6,132,1,1
533944071,13112,世田谷区,35.66875,139.59062500000002,68,582,8,90,4,36
533944072,13112,世田谷区,35.66875,139.596875,300,2496,41,374,53,245
533944073,13112,世田谷区,35.67291666666667,139.59062500000002,42,590,2,5,0,0
533944074,13112,世田谷区,35.67291666666667,139.596875,76,1134,10,102,2,3
533944081,13112,世田谷区,35.66875,139.603125,498,4337,112,1214,90,783
533944082,13112,世田谷区,35.66875,139.609375,99,1158,13,281,8,37
533944083,13112,世田谷区,35.67291666666667,139.603125,131,1065,20,94,3,145
533944084,13115,杉並区,35.67291666666667,139.609375,145,1020,22,142,9,25
533944091,13112,世田谷区,35.66875,139.61562500000002,199,3204,40,589,28,322
533944092,13112,世田谷区,35.66875,139.62187500000002,176,1558,37,320,22,71
533944093,13112,世田谷区,35.67291666666667,139.61562500000002,159,2192,20,243,21,98
533944094,13115,杉並区,35.67291666666667,139.62187500000002,78,678,8,82,3,21
533944171,13112,世田谷区,35.677083333333336,139.59062500000002,64,680,7,74,1,21
533944172,13112,世田谷区,35.677083333333336,139.596875,58,454,5,89,1,2
533944173,13112,世田谷区,35.681250000000006,139.59062500000002,55,432,9,178,6,14
533944174,13112,世田谷区,35.681250000000006,139.596875,71,1709,8,28,5,17
533944181,13112,世田谷区,35.677083333333336,139.603125,49,393,6,77,0,0
533944182,13115,杉並区,35.677083333333336,139.609375,49,256,4,13,0,0
533944183,13115,杉並区,35.681250000000006,139.603125,26,214,0,0,0,0
533944184,13115,杉並区,35.681250000000006,139.609375,72,1430,12,88,0,0
533944191,13115,杉並区,35.677083333333336,139.61562500000002,83,1817,7,46,3,43
533944192,13115,杉並区,35.677083333333336,139.62187500000002,35,413,4,203,0,0
533944193,13115,杉並区,35.681250000000006,139.61562500000002,135,735,17,83,14,81
533944194,13115,杉並区,35.681250000000006,139.62187500000002,44,480,3,18,2,5
533944272,13115,杉並区,35.68541666666667,139.596875,140,884,27,217,19,39
533944274,13115,杉並区,35.68958333333334,139.596875,131,983,21,278,11,102
533944281,13115,杉並区,35.68541666666667,139.603125,36,471,0,0,2,11
533944282,13115,杉並区,35.68541666666667,139.609375,148,742,22,151,16,70
533944283,13115,杉並区,35.68958333333334,139.603125,127,714,12,32,14,78
533944284,13115,杉並区,35.68958333333334,139.609375,89,969,9,59,2,6
533944291,13115,杉並区,35.68541666666667,139.61562500000002,123,1507,24,313,15,133
533944292,13115,杉並区,35.68541666666667,139.62187500000002,102,1546,15,283,1,2
533944293,13115,杉並区,35.68958333333334,139.61562500000002,115,3377,16,360,10,98
533944294,13115,杉並区,35.68958333333334,139.62187500000002,75,590,10,128,8,67
533944371,13115,杉並区,35.69375,139.59062500000002,94,766,19,157,10,34
533944372,13115,杉並区,35.69375,139.596875,57,482,6,30,2,3
533944374,13115,杉並区,35.69791666666667,139.596875,154,1167,33,187,12,22
533944381,13115,杉並区,35.69375,139.603125,97,917,10,75,3,25
533944382,13115,杉並区,35.69375,139.609375,69,1040,7,201,1,26
533944383,13115,杉並区,35.69791666666667,139.603125,98,395,14,44,4,9
533944384,13115,杉並区,35.69791666666667,139.609375,53,385,8,51,2,4
533944391,13115,杉並区,35.69375,139.61562500000002,86,661,14,174,2,5
533944392,13115,杉並区,35.69375,139.62187500000002,72,366,10,55,0,0
533944393,13115,杉並区,35.69791666666667,139.61562500000002,107,479,8,30,7,11
533944394,13115,杉並区,35.69791666666667,139.62187500000002,75,337,7,29,1,4
533944472,13115,杉並区,35.702083333333334,139.596875,442,2628,63,783,129,583
533944474,13115,杉並区,35.706250000000004,139.596875,311,1515,60,249,61,342
533944481,13115,杉並区,35.702083333333334,139.603125,404,2669,80,498,82,494
533944482,13115,杉並区,35.702083333333334,139.609375,73,634,6,121,0,0
533944483,13115,杉並区,35.706250000000004,139.603125,335,2074,55,293,52,249
533944484,13115,杉並区,35.706250000000004,139.609375,105,606,11,103,5,56
533944491,13115,杉並区,35.702083333333334,139.61562500000002,351,3341,38,362,27,80
533944492,13115,杉並区,35.702083333333334,139.62187500000002,570,4454,63,671,92,584
533944493,13115,杉並区,35.706250000000004,139.61562500000002,447,3872,45,376,98,866
533944494,13115,杉並区,35.706250000000004,139.62187500000002,746,8171,217,2092,126,1182
533944564,13120,練馬区,35.71458333333334,139.584375,84,348,10,47,3,4
533944571,13115,杉並区,35.71041666666667,139.59062500000002,48,930,10,104,7,31
533944572,13115,杉並区,35.71041666666667,139.596875,76,387,16,46,6,14
533944573,13115,杉並区,35.71458333333334,139.59062500000002,45,222,0,0,1,2
533944574,13115,杉並区,35.71458333333334,139.596875,58,758,13,302,4,112
533944581,13115,杉並区,35.71041666666667,139.603125,171,1370,31,344,17,120
533944582,13115,杉並区,35.71041666666667,139.609375,159,1988,24,157,9,26
533944583,13115,杉並区,35.71458333333334,139.603125,108,601,14,102,2,10
533944584,13115,杉並区,35.71458333333334,139.609375,90,1537,8,43,2,10
533944591,13115,杉並区,35.71041666666667,139.61562500000002,137,824,19,131,9,21
533944592,13115,杉並区,35.71041666666667,139.62187500000002,91,1183,6,14,5,9
533944593,13115,杉並区,35.71458333333334,139.61562500000002,79,634,12,122,3,17
533944594,13115,杉並区,35.71458333333334,139.62187500000002,61,652,3,5,0,0
533944653,13120,練馬区,35.72291666666667,139.565625,71,765,5,68,6,53
533944654,13120,練馬区,35.72291666666667,139.571875,96,1252,17,333,3,64
533944661,13120,練馬区,35.71875,139.578125,33,351,1,4,1,3
533944662,13120,練馬区,35.71875,139.584375,62,348,6,130,2,11
533944663,13120,練馬区,35.72291666666667,139.578125,105,1229,15,197,4,129
533944664,13120,練馬区,35.72291666666667,139.584375,67,794,12,52,6,103
533944671,13115,杉並区,35.71875,139.59062500000002,71,465,8,52,4,115
533944672,13115,杉並区,35.71875,139.596875,76,956,8,41,2,5
533944673,13120,練馬区,35.72291666666667,139.59062500000002,106,1226,19,351,8,36
533944674,13120,練馬区,35.72291666666667,139.596875,48,625,3,5,1,1
533944681,13115,杉並区,35.71875,139.603125,77,766,6,120,2,30
533944682,13115,杉並区,35.71875,139.609375,65,620,10,201,1,7
533944683,13115,杉並区,35.72291666666667,139.603125,102,880,14,114,11,44
533944684,13115,杉並区,35.72291666666667,139.609375,85,673,4,27,0,0
533944691,13115,杉並区,35.71875,139.61562500000002,100,1080,17,219,2,33
533944692,13115,杉並区,35.71875,139.62187500000002,87,662,7,53,1,3
533944693,13115,杉並区,35.72291666666667,139.61562500000002,203,1546,40,356,30,104
533944694,13115,杉並区,35.72291666666667,139.62187500000002,192,1549,30,220,21,115
533944752,13120,練馬区,35.72708333333333,139.571875,85,458,10,17,7,12
533944754,13120,練馬区,35.73125,139.571875,62,895,8,76,3,158
533944761,13120,練馬区,35.72708333333333,139.578125,348,2627,66,600,48,240
533944762,13120,練馬区,35.72708333333333,139.584375,86,453,4,47,4,12
533944763,13120,練馬区,35.73125,139.578125,105,1157,15,146,6,158
533944764,13120,練馬区,35.73125,139.584375,43,660,6,293,4,41
533944771,13120,練馬区,35.72708333333333,139.59062500000002,320,2362,57,512,62,366
533944772,13120,練馬区,35.72708333333333,139.596875,59,495,5,7,3,41
533944773,13120,練馬区,35.73125,139.59062500000002,64,1036,10,56,2,4
533944774,13120,練馬区,35.73125,139.596875,99,905,22,182,9,128
533944781,13120,練馬区,35.72708333333333,139.603125,166,1696,21,236,22,89
533944782,13115,杉並区,35.72708333333333,139.609375,91,1247,11,58,3,82
533944783,13120,練馬区,35.73125,139.603125,80,516,7,55,4,39
533944784,13120,練馬区,35.73125,139.609375,83,520,7,172,5,26
533944791,13115,杉並区,35.72708333333333,139.61562500000002,102,1181,14,250,6,32
533944792,13115,杉並区,35.72708333333333,139.62187500000002,127,882,11,81,7,29
533944793,13120,練馬区,35.73125,139.61562500000002,84,642,12,76,2,65
533944794,13120,練馬区,35.73125,139.62187500000002,55,425,3,15,6,17
533944852,13120,練馬区,35.73541666666667,139.571875,66,530,4,60,5,134
533944854,13120,練馬区,35.73958333333334,139.571875,55,334,3,35,1,5
533944861,13120,練馬区,35.73541666666667,139.578125,100,913,12,182,4,14
533944862,13120,練馬区,35.73541666666667,139.584375,60,394,3,41,0,0
533944863,13120,練馬区,35.73958333333334,139.578125,84,531,11,33,3,6
533944864,13120,練馬区,35.73958333333334,139.584375,82,1369,9,71,5,69
533944871,13120,練馬区,35.73541666666667,139.59062500000002,86,644,7,184,4,11
533944872,13120,練馬区,35.73541666666667,139.596875,58,441,3,8,3,24
533944873,13120,練馬区,35.73958333333334,139.59062500000002,65,512,10,95,5,9
533944874,13120,練馬区,35.73958333333334,139.596875,33,574,2,8,3,13
533944881,13120,練馬区,35.73541666666667,139.603125,59,405,7,45,1,9
533944882,13120,練馬区,35.73541666666667,139.609375,72,497,8,41,1,1
533944883,13120,練馬区,35.73958333333334,139.603125,50,285,1,2,3,11
533944884,13120,練馬区,35.73958333333334,139.609375,71,477,13,103,4,40
533944891,13120,練馬区,35.73541666666667,139.61562500000002,76,1101,17,263,0,0
533944892,13120,練馬区,35.73541666666667,139.62187500000002,118,722,18,82,7,18
533944893,13120,練馬区,35.73958333333334,139.61562500000002,123,1262,34,542,14,192
533944894,13120,練馬区,35.73958333333334,139.62187500000002,79,478,9,37,3,6
533944952,13120,練馬区,35.743750000000006,139.571875,77,740,7,69,0,0
533944954,13120,練馬区,35.747916666666676,139.571875,138,877,26,160,16,102
533944961,13120,練馬区,35.743750000000006,139.578125,38,306,4,17,0,0
533944962,13120,練馬区,35.743750000000006,139.584375,56,294,3,15,1,13
533944963,13120,練馬区,35.747916666666676,139.578125,85,715,16,67,5,14
533944964,13120,練馬区,35.747916666666676,139.584375,248,2798,64,894,33,439
533944971,13120,練馬区,35.743750000000006,139.59062500000002,44,493,4,9,3,5
533944972,13120,練馬区,35.743750000000006,139.596875,86,873,8,45,5,93
533944973,13120,練馬区,35.747916666666676,139.59062500000002,176,1591,24,162,13,121
533944974,13120,練馬区,35.747916666666676,139.596875,58,338,5,10,3,8
533944981,13120,練馬区,35.743750000000006,139.603125,499,4245,88,1050,85,736
533944982,13120,練馬区,35.743750000000006,139.609375,245,2168,44,528,29,248
533944983,13120,練馬区,35.747916666666676,139.603125,44,290,1,3,0,0
533944984,13120,練馬区,35.747916666666676,139.609375,68,1176,5,109,4,6
533944991,13120,練馬区,35.743750000000006,139.61562500000002,98,2227,9,68,7,35
533944992,13120,練馬区,35.743750000000006,139.62187500000002,82,679,4,138,1,5
533944993,13120,練馬区,35.747916666666676,139.61562500000002,90,853,11,165,4,67
533944994,13120,練馬区,35.747916666666676,139.62187500000002,143,2744,12,168,10,133
533945001,13112,世田谷区,35.66875,139.628125,126,1300,15,131,8,22
533945002,13115,杉並区,35.66875,139.634375,218,2284,33,458,30,238
533945003,13115,杉並区,35.67291666666667,139.628125,62,269,8,54,1,2
533945004,13115,杉並区,35.67291666666667,139.634375,55,337,6,20,1,2
533945011,13115,杉並区,35.66875,139.640625,117,1663,13,163,12,45
533945012,13115,杉並区,35.66875,139.646875,201,2203,21,217,32,193
533945013,13115,杉並区,35.67291666666667,139.640625,66,425,6,31,3,27
533945014,13115,杉並区,35.67291666666667,139.646875,56,1274,5,81,2,21
533945021,13112,世田谷区,35.66875,139.65312500000002,242,2732,40,314,38,426
533945022,13112,世田谷区,35.66875,139.659375,133,880,23,198,7,14
533945023,13115,杉並区,35.67291666666667,139.65312500000002,90,1450,11,128,6,52
533945024,13115,杉並区,35.67291666666667,139.659375,247,3043,40,294,28,127
533945031,13112,世田谷区,35.66875,139.665625,80,388,8,54,1,2
533945032,13112,世田谷区,35.66875,139.671875,124,785,20,125,12,68
533945033,13113,渋谷区,35.67291666666667,139.665625,499,5320,84,879,83,923
533945034,13113,渋谷区,35.67291666666667,139.671875,213,4991,35,437,22,269
533945041,13113,渋谷区,35.66875,139.67812500000002,293,3619,32,417,38,409
533945042,13113,渋谷区,35.66875,139.68437500000002,508,3232,73,399,82,366
533945043,13113,渋谷区,35.67291666666667,139.67812500000002,105,1060,8,37,6,22
533945044,13113,渋谷区,35.67291666666667,139.68437500000002,254,2975,21,260,15,77
533945051,13113,渋谷区,35.66875,139.690625,430,4161,48,486,58,403
533945053,13113,渋谷区,35.67291666666667,139.690625,104,1359,12,45,5,65
533945061,13113,渋谷区,35.66875,139.703125,756,8014,256,2487,85,1106
533945062,13113,渋谷区,35.66875,139.709375,954,9218,336,2723,100,1322
533945063,13113,渋谷区,35.67291666666667,139.703125,327,3106,62,654,39,338
533945064,13113,渋谷区,35.67291666666667,139.709375,829,12869,152,2254,69,443
533945071,13103,港区,35.66875,139.71562500000002,894,15364,143,1456,76,681
533945072,13103,港区,35.66875,139.721875,356,2515,38,192,22,170
533945073,13113,渋谷区,35.67291666666667,139.71562500000002,448,9822,50,448,34,229
533945074,13103,港区,35.67291666666667,139.721875,713,16412,57,1465,42,837
533945081,13103,港区,35.66875,139.728125,484,7305,26,243,39,1071
533945082,13103,港区,35.66875,139.734375,619,6520,34,181,52,360
533945083,13103,港区,35.67291666666667,139.728125,563,19437,64,2745,28,399
533945084,13103,港区,35.67291666666667,139.734375,789,28867,48,524,132,1218
533945091,13103,港区,35.66875,139.74062500000002,944,41390,48,489,88,772
533945092,13103,港区,35.66875,139.74687500000002,1155,51560,86,1170,81,751
533945093,13103,港区,35.67291666666667,139.74062500000002,1069,34977,46,489,194,1434
533945094,13101,千代田区,35.67291666666667,139.74687500000002,564,53290,23,246,41,305
533945101,13115,杉並区,35.677083333333336,139.628125,47,138,6,18,0,0
533945102,13115,杉並区,35.677083333333336,139.634375,162,817,22,292,16,62
533945103,13115,杉並区,35.681250000000006,139.628125,287,1627,60,455,54,299
533945104,13115,杉並区,35.681250000000006,139.634375,158,1773,20,530,12,103
533945111,13115,杉並区,35.677083333333336,139.640625,215,1961,37,394,24,171
533945112,13115,杉並区,35.677083333333336,139.646875,174,1522,28,177,25,209
533945113,13115,杉並区,35.681250000000006,139.640625,71,900,9,74,3,12
533945114,13115,杉並区,35.681250000000006,139.646875,172,1018,27,170,8,48
533945121,13115,杉並区,35.677083333333336,139.65312500000002,72,446,7,12,3,3
533945122,13115,杉並区,35.677083333333336,139.659375,160,2411,21,226,8,22
533945123,13115,杉並区,35.681250000000006,139.65312500000002,86,637,11,184,4,6
533945124,13115,杉並区,35.681250000000006,139.659375,196,1346,31,336,29,132
533945131,13113,渋谷区,35.677083333333336,139.665625,252,1414,44,299,32,151
533945132,13113,渋谷区,35.677083333333336,139.671875,353,4690,27,254,24,123
533945133,13114,中野区,35.681250000000006,139.665625,118,464,8,16,6,14
533945134,13113,渋谷区,35.681250000000006,139.671875,166,860,27,118,11,30
533945141,13113,渋谷区,35.677083333333336,139.67812500000002,497,5163,69,874,102,604
533945142,13113,渋谷区,35.677083333333336,139.68437500000002,152,2030,27,170,4,26
533945143,13113,渋谷区,35.681250000000006,139.67812500000002,234,1675,38,233,35,170
533945144,13113,渋谷区,35.681250000000006,139.68437500000002,599,21519,48,768,86,1436
533945151,13113,渋谷区,35.677083333333336,139.690625,197,1310,24,200,25,129
533945152,13113,渋谷区,35.677083333333336,139.696875,4,647,0,0,0,0
533945153,13113,渋谷区,35.681250000000006,139.690625,321,10047,25,260,16,133
533945154,13113,渋谷区,35.681250000000006,139.696875,349,4147,23,521,28,168
533945161,13113,渋谷区,35.677083333333336,139.703125,306,4132,21,643,16,177
533945162,13113,渋谷区,35.677083333333336,139.709375,826,10683,100,1377,39,266
533945163,13113,渋谷区,35.681250000000006,139.703125,982,17169,56,810,86,695
533945164,13113,渋谷区,35.681250000000006,139.709375,363,6572,20,595,17,118
533945171,13104,新宿区,35.677083333333336,139.71562500000002,5,180,2,17,0,0
533945172,13103,港区,35.677083333333336,139.721875,16,1347,1,3,2,7
533945173,13104,新宿区,35.681250000000006,139.71562500000002,68,5678,9,76,6,83
533945174,13104,新宿区,35.681250000000006,139.721875,170,5299,20,192,25,226
533945181,13103,港区,35.677083333333336,139.728125,1,78,0,0,0,0
533945182,13103,港区,35.677083333333336,139.734375,1100,26206,85,817,176,2085
533945183,13103,港区,35.681250000000006,139.728125,39,675,1,6,2,35
533945184,13101,千代田区,35.681250000000006,139.734375,520,29439,74,1532,37,475
533945191,13101,千代田区,35.677083333333336,139.74062500000002,530,12072,17,208,26,252
533945192,13101,千代田区,35.677083333333336,139.74687500000002,11,1086,2,8,2,13
533945193,13101,千代田区,35.681250000000006,139.74062500000002,1140,21568,56,1095,61,594
533945194,13101,千代田区,35.681250000000006,139.74687500000002,1,34,0,0,0,0
533945201,13115,杉並区,35.68541666666667,139.628125,148,1084,28,240,13,149
533945202,13115,杉並区,35.68541666666667,139.634375,45,186,1,2,1,2
533945203,13115,杉並区,35.68958333333334,139.628125,49,542,3,17,4,4
533945204,13115,杉並区,35.68958333333334,139.634375,58,278,5,8,1,11
533945211,13115,杉並区,35.68541666666667,139.640625,16,139,2,8,1,5
533945212,13115,杉並区,35.68541666666667,139.646875,44,438,0,0,0,0
533945213,13115,杉並区,35.68958333333334,139.640625,96,464,14,39,3,13
533945214,13115,杉並区,35.68958333333334,139.646875,34,282,2,24,1,1
533945221,13115,杉並区,35.68541666666667,139.65312500000002,90,1765,8,61,6,31
533945222,13114,中野区,35.68541666666667,139.659375,242,2317,45,513,44,285
533945223,13115,杉並区,35.68958333333334,139.65312500000002,154,1069,20,197,11,44
533945224,13115,杉並区,35.68958333333334,139.659375,89,1688,12,66,0,0
533945231,13114,中野区,35.68541666666667,139.665625,155,1718,18,271,7,25
533945232,13114,中野区,35.68541666666667,139.671875,227,1370,39,322,18,56
533945233,13114,中野区,35.68958333333334,139.665625,182,2108,20,271,19,62
533945234,13114,中野区,35.68958333333334,139.671875,282,1829,44,293,28,95
533945241,13113,渋谷区,35.68541666666667,139.67812500000002,161,669,15,67,8,15
533945242,13113,渋谷区,35.68541666666667,139.68437500000002,290,3571,42,269,43,295
533945243,13114,中野区,35.68958333333334,139.67812500000002,265,2189,39,433,22,97
533945244,13104,新宿区,35.68958333333334,139.68437500000002,370,6377,30,222,33,207
533945251,13104,新宿区,35.68541666666667,139.690625,802,21431,63,646,46,551
533945252,13113,渋谷区,35.68541666666667,139.696875,1028,31301,59,913,51,663
533945253,13104,新宿区,35.68958333333334,139.690625,659,45765,32,629,54,865
533945254,13104,新宿区,35.68958333333334,139.696875,1567,52585,437,5848,283,4630
533945261,13113,渋谷区,35.68541666666667,139.703125,960,27162,125,2467,112,2521
533945262,13104,新宿区,35.68541666666667,139.709375,2,41,0,0,1,16
533945263,13104,新宿区,35.68958333333334,139.703125,1621,36016,694,9653,314,5521
533945264,13104,新宿区,35.68958333333334,139.709375,2104,27277,128,1303,398,2406
533945271,13104,新宿区,35.68541666666667,139.71562500000002,220,2793,14,88,11,95
533945272,13104,新宿区,35.68541666666667,139.721875,504,4993,29,171,32,192
533945273,13104,新宿区,35.68958333333334,139.71562500000002,1121,14848,69,784,67,854
533945274,13104,新宿区,35.68958333333334,139.721875,966,9119,74,606,238,859
533945281,13104,新宿区,35.68541666666667,139.728125,797,12436,77,794,120,969
533945282,13101,千代田区,35.68541666666667,139.734375,704,31262,43,1734,33,510
533945283,13104,新宿区,35.68958333333334,139.728125,584,11102,26,790,34,235
533945284,13101,千代田区,35.68958333333334,139.734375,709,19111,32,547,50,502
533945291,13101,千代田区,35.68541666666667,139.74062500000002,1400,25543,78,1044,64,721
533945292,13101,千代田区,35.68541666666667,139.74687500000002,23,1779,2,558,0,0
533945293,13101,千代田区,35.68958333333334,139.74062500000002,489,7960,29,201,26,373
533945294,13101,千代田区,35.68958333333334,139.74687500000002,147,6981,5,226,3,7
533945301,13115,杉並区,35.69375,139.628125,42,225,5,25,1,3
533945302,13115,杉並区,35.69375,139.634375,93,567,11,42,1,3
533945303,13115,杉並区,35.69791666666667,139.628125,55,267,2,19,0,0
533945304,13115,杉並区,35.69791666666667,139.634375,299,4779,35,135,16,140
533945311,13115,杉並区,35.69375,139.640625,130,736,25,283,9,20
533945312,13115,杉並区,35.69375,139.646875,85,680,9,44,2,4
533945313,13115,杉並区,35.69791666666667,139.640625,222,1504,36,169,28,105
533945314,13115,杉並区,35.69791666666667,139.646875,368,2714,59,547,57,342
533945321,13115,杉並区,35.69375,139.65312500000002,116,1101,18,118,7,22
533945322,13115,杉並区,35.69375,139.659375,95,832,7,14,7,27
533945323,13115,杉並区,35.69791666666667,139.65312500000002,212,2199,20,133,14,87
533945324,13115,杉並区,35.69791666666667,139.659375,295,1891,45,291,50,257
533945331,13115,杉並区,35.69375,139.665625,176,1496,25,146,11,29
533945332,13114,中野区,35.69375,139.671875,264,2137,42,269,30,184
533945333,13114,中野区,35.69791666666667,139.665625,356,3008,39,374,18,117
533945334,13114,中野区,35.69791666666667,139.671875,381,4088,54,519,58,299
533945341,13114,中野区,35.69375,139.67812500000002,190,1495,11,102,7,25
533945342,13114,中野区,35.69375,139.68437500000002,268,2435,29,205,22,102
533945343,13114,中野区,35.69791666666667,139.67812500000002,316,3783,35,306,44,286
533945344,13114,中野区,35.69791666666667,139.68437500000002,413,12946,36,1417,51,457
533945351,13104,新宿区,35.69375,139.690625,1135,57978,71,833,81,2647
533945352,13104,新宿区,35.69375,139.696875,1876,82305,149,1505,322,4114
533945353,13104,新宿区,35.69791666666667,139.690625,241,17724,23,466,18,133
533945354,13104,新宿区,35.69791666666667,139.696875,976,20058,62,498,101,719
533945361,13104,新宿区,35.69375,139.703125,1448,22358,256,4007,704,7269
533945362,13104,新宿区,35.69375,139.709375,836,15618,82,1233,94,1215
533945363,13104,新宿区,35.69791666666667,139.703125,657,10206,60,907,218,1745
533945364,13104,新宿区,35.69791666666667,139.709375,462,15927,37,1130,37,463
533945371,13104,新宿区,35.69375,139.71562500000002,223,3986,22,269,16,71
533945372,13104,新宿区,35.69375,139.721875,575,6132,51,434,71,411
533945373,13104,新宿区,35.69791666666667,139.71562500000002,194,1812,42,191,12,78
533945374,13104,新宿区,35.69791666666667,139.721875,156,6384,31,497,12,62
533945381,13104,新宿区,35.69375,139.728125,88,15309,17,106,10,99
533945382,13104,新宿区,35.69375,139.734375,344,7423,20,203,32,312
533945383,13104,新宿区,35.69791666666667,139.728125,207,2042,21,257,17,65
533945384,13104,新宿区,35.69791666666667,139.734375,251,3429,31,380,33,154
533945391,13101,千代田区,35.69375,139.74062500000002,792,19480,41,903,53,493
533945392,13101,千代田区,35.69375,139.74687500000002,277,8446,23,160,15,145
533945393,13104,新宿区,35.69791666666667,139.74062500000002,141,5017,18,231,7,93
533945394,13101,千代田区,35.69791666666667,139.74687500000002,1019,22432,44,345,92,675
533945401,13115,杉並区,35.702083333333334,139.628125,173,1200,15,51,19,45
533945402,13115,杉並区,35.702083333333334,139.634375,487,3741,119,1088,74,435
533945403,13115,杉並区,35.706250000000004,139.628125,55,462,5,20,0,0
533945404,13115,杉並区,35.706250000000004,139.634375,541,3694,96,954,196,1221
533945411,13115,杉並区,35.702083333333334,139.640625,120,604,12,46,5,11
533945412,13115,杉並区,35.702083333333334,139.646875,508,3037,142,683,99,380
533945413,13115,杉並区,35.706250000000004,139.640625,197,2455,26,165,49,123
533945414,13115,杉並区,35.706250000000004,139.646875,641,4069,140,1034,194,1086
533945421,13115,杉並区,35.702083333333334,139.65312500000002,275,3063,46,228,26,94
533945422,13115,杉並区,35.702083333333334,139.659375,159,1134,17,174,19,61
533945423,13115,杉並区,35.706250000000004,139.65312500000002,496,5057,59,494,72,449
533945424,13114,中野区,35.706250000000004,139.659375,147,9254,9,268,11,170
533945431,13114,中野区,35.702083333333334,139.665625,415,4782,53,472,46,357
533945432,13114,中野区,35.702083333333334,139.671875,176,1583,18,196,6,12
533945433,13114,中野区,35.706250000000004,139.665625,773,12110,142,1503,224,2160
533945434,13114,中野区,35.706250000000004,139.671875,166,1493,12,203,8,40
533945441,13114,中野区,35.702083333333334,139.67812500000002,150,1301,13,128,11,39
533945442,13114,中野区,35.702083333333334,139.68437500000002,227,2898,23,146,18,75
533945443,13114,中野区,35.706250000000004,139.67812500000002,114,630,7,32,4,23
533945444,13114,中野区,35.706250000000004,139.68437500000002,553,4139,66,965,78,478
533945451,13104,新宿区,35.702083333333334,139.690625,149,1048,12,45,9,41
533945452,13104,新宿区,35.702083333333334,139.696875,604,6185,76,802,82,753
533945453,13104,新宿区,35.706250000000004,139.690625,206,1808,23,231,10,41
533945454,13104,新宿区,35.706250000000004,139.696875,150,3979,15,134,9,64
533945461,13104,新宿区,35.702083333333334,139.703125,448,3950,64,684,80,745
533945462,13104,新宿区,35.702083333333334,139.709375,438,7502,57,568,40,195
533945463,13104,新宿区,35.706250000000004,139.703125,84,5769,9,72,3,23
533945464,13104,新宿区,35.706250000000004,139.709375,96,3289,15,284,5,57
533945471,13104,新宿区,35.702083333333334,139.71562500000002,104,5665,22,152,14,93
533945472,13104,新宿区,35.702083333333334,139.721875,197,1611,28,159,12,38
533945473,13104,新宿区,35.706250000000004,139.71562500000002,83,1273,9,98,18,112
533945474,13104,新宿区,35.706250000000004,139.721875,410,14294,64,627,59,546
533945481,13104,新宿区,35.702083333333334,139.728125,104,808,7,38,5,16
533945482,13104,新宿区,35.702083333333334,139.734375,509,5234,73,455,53,543
533945483,13104,新宿区,35.706250000000004,139.728125,611,6847,47,329,42,178
533945484,13104,新宿区,35.706250000000004,139.734375,548,4273,65,384,44,152
533945491,13104,新宿区,35.702083333333334,139.74062500000002,1278,19214,111,883,357,2646
533945492,13101,千代田区,35.702083333333334,139.74687500000002,936,26984,51,492,84,868
533945493,13104,新宿区,35.706250000000004,139.74062500000002,362,7281,31,527,23,107
533945494,13105,文京区,35.706250000000004,139.74687500000002,333,13259,19,263,24,123
533945501,13115,杉並区,35.71041666666667,139.628125,78,614,15,130,0,0
533945502,13115,杉並区,35.71041666666667,139.634375,195,1113,39,170,30,76
533945503,13115,杉並区,35.71458333333334,139.628125,60,426,10,194,3,12
533945504,13115,杉並区,35.71458333333334,139.634375,130,953,31,194,9,30
533945511,13115,杉並区,35.71041666666667,139.640625,89,548,5,13,3,6
533945512,13114,中野区,35.71041666666667,139.646875,169,674,27,123,22,60
533945513,13115,杉並区,35.71458333333334,139.640625,65,354,7,36,2,6
533945514,13114,中野区,35.71458333333334,139.646875,95,366,7,46,4,13
533945521,13114,中野区,35.71041666666667,139.65312500000002,224,1281,28,199,19,197
533945522,13114,中野区,35.71041666666667,139.659375,109,2587,16,147,6,27
533945523,13114,中野区,35.71458333333334,139.65312500000002,111,538,11,32,4,19
533945524,13114,中野区,35.71458333333334,139.659375,56,475,6,50,2,4
533945531,13114,中野区,35.71041666666667,139.665625,926,10493,235,1603,187,1148
533945532,13114,中野区,35.71041666666667,139.671875,172,1530,24,217,6,32
533945533,13114,中野区,35.71458333333334,139.665625,224,1487,40,446,17,51
533945534,13114,中野区,35.71458333333334,139.671875,274,1424,41,225,67,238
533945541,13114,中野区,35.71041666666667,139.67812500000002,134,1262,14,104,10,33
533945542,13114,中野区,35.71041666666667,139.68437500000002,276,3664,33,369,25,162
533945543,13114,中野区,35.71458333333334,139.67812500000002,60,248,5,9,1,8
